x_center,y_center
-110.58300000000,31.50000000000
-110.54200000000,31.50000000000
-110.50000000000,31.50000000000
-110.45800000000,31.50000000000
-110.41700000000,31.50000000000
-110.37500000000,31.50000000000
-110.66700000000,31.54170000000
-110.62500000000,31.54170000000
-110.58300000000,31.54170000000
-110.54200000000,31.54170000000
-110.50000000000,31.54170000000
-110.45800000000,31.54170000000
-110.41700000000,31.54170000000
-110.37500000000,31.54170000000
-110.70800000000,31.58340000000
-110.66700000000,31.58340000000
-110.62500000000,31.58340000000
-110.58300000000,31.58340000000
-110.54200000000,31.58340000000
-110.50000000000,31.58340000000
-110.45800000000,31.58340000000
-110.41700000000,31.58340000000
-110.79200000000,31.62500000000
-110.75000000000,31.62500000000
-110.70800000000,31.62500000000
-110.66700000000,31.62500000000
-110.62500000000,31.62500000000
-110.58300000000,31.62500000000
-110.54200000000,31.62500000000
-110.50000000000,31.62500000000
-110.45800000000,31.62500000000
-110.41700000000,31.62500000000
-110.83300000000,31.66670000000
-110.79200000000,31.66670000000
-110.75000000000,31.66670000000
-110.70800000000,31.66670000000
-110.66700000000,31.66670000000
-110.62500000000,31.66670000000
-110.58300000000,31.66670000000
-110.54200000000,31.66670000000
-110.50000000000,31.66670000000
-110.45800000000,31.66670000000
-110.41700000000,31.66670000000
-110.83300000000,31.70840000000
-110.79200000000,31.70840000000
-110.75000000000,31.70840000000
-110.70800000000,31.70840000000
-110.66700000000,31.70840000000
-110.62500000000,31.70840000000
-110.58300000000,31.70840000000
-110.54200000000,31.70840000000
-110.50000000000,31.70840000000
-110.45800000000,31.70840000000
-110.41700000000,31.70840000000
-110.66700000000,31.75000000000
-110.62500000000,31.75000000000
-110.58300000000,31.75000000000
-110.54200000000,31.75000000000
-110.50000000000,31.75000000000
-110.45800000000,31.75000000000
-110.41700000000,31.75000000000
-110.45800000000,31.79170000000
-110.41700000000,31.79170000000
